date,product_id,store_id,category,price,promotion,holiday,past_sales,demand
2022-01-16,P006,S07,Clothing,278.56,1,0,192,210
2023-04-22,P014,S04,Clothing,472.54,0,0,53,62
2023-04-05,P008,S06,Clothing,508.92,0,0,54,31
2023-12-15,P028,S01,Clothing,554.67,0,0,114,120
2022-01-26,P004,S06,Electronics,488.66,0,0,168,157
2023-03-04,P018,S05,Electronics,143.23,0,0,24,45
2022-10-21,P002,S04,Electronics,307.7,0,0,124,153
2023-12-14,P022,S05,Clothing,305.54,0,0,118,82
2021-09-20,P011,S02,Electronics,401.74,1,0,109,134
2023-04-19,P028,S06,Clothing,548.0,1,0,149,167
2022-04-21,P006,S02,Electronics,468.39,0,0,172,140
2022-05-15,P001,S01,Electronics,379.04,0,0,172,154
2021-09-16,P008,S07,Clothing,163.43,1,0,299,285
2021-07-30,P021,S06,Clothing,497.12,1,0,165,185
2023-09-06,P024,S03,Electronics,716.57,0,0,91,98
2022-07-06,P029,S07,Clothing,608.49,0,0,183,156
2022-09-12,P011,S04,Electronics,549.6,1,0,208,171
2023-12-15,P014,S01,Electronics,760.36,0,0,31,42
2021-03-02,P016,S03,Food,409.96,0,0,147,133
2022-10-01,P002,S06,Electronics,717.43,0,0,103,107
2023-07-21,P025,S06,Electronics,20.64,0,0,217,213
2023-01-27,P013,S05,Food,336.22,0,0,157,165
2021-08-22,P007,S05,Food,448.9,0,0,179,175
2022-03-20,P009,S02,Electronics,177.92,1,0,205,235
2023-12-08,P017,S03,Electronics,710.34,0,0,133,168
2023-02-18,P018,S06,Clothing,456.13,0,0,116,88
2023-12-31,P019,S06,Electronics,492.91,0,1,111,110
2021-05-28,P019,S04,Electronics,175.27,0,0,150,190
2023-01-08,P013,S04,Electronics,30.36,1,0,221,243
2022-12-18,P008,S03,Food,675.68,0,0,83,47
2021-10-20,P029,S06,Food,358.13,1,0,158,156
2023-05-05,P026,S06,Food,630.45,1,0,157,159
2022-01-11,P007,S03,Food,553.37,0,0,100,87
2022-07-22,P023,S03,Food,68.55,0,0,180,220
2023-07-20,P022,S02,Clothing,229.82,0,0,107,81
2022-06-20,P003,S03,Electronics,310.71,0,0,31,33
2022-11-15,P026,S01,Clothing,338.45,0,0,117,145
2021-03-05,P015,S02,Electronics,686.31,0,0,100,127
2022-02-09,P027,S05,Electronics,20.7,0,0,51,89
2022-10-01,P017,S06,Clothing,111.11,0,0,88,100
2021-05-30,P024,S04,Electronics,799.15,0,0,14,20
2022-07-18,P023,S06,Electronics,142.06,0,0,203,215
2023-07-21,P003,S02,Clothing,148.21,1,0,192,191
2022-12-22,P023,S07,Electronics,353.18,0,1,238,210
2022-09-14,P029,S06,Electronics,71.72,1,0,98,129
2023-02-01,P029,S01,Food,452.99,1,0,212,191
2022-09-11,P001,S06,Electronics,485.53,0,0,183,161
2021-11-29,P004,S02,Clothing,308.66,0,1,225,253
2023-04-26,P003,S06,Clothing,373.44,1,0,217,236
2023-07-09,P006,S01,Electronics,480.3,0,0,59,98
2022-01-09,P006,S04,Clothing,12.2,0,0,167,186
2022-03-21,P023,S04,Clothing,689.32,1,0,86,118
2022-01-28,P030,S02,Food,296.77,0,0,55,77
2023-11-01,P020,S06,Electronics,243.88,0,0,103,93
2022-09-14,P023,S03,Electronics,479.29,1,0,83,113
2023-12-27,P008,S07,Electronics,735.26,0,1,211,198
2022-09-21,P001,S03,Electronics,564.15,0,0,62,47
2021-08-23,P009,S07,Electronics,172.2,0,0,164,153
2021-09-05,P011,S01,Clothing,29.92,0,0,126,124
2023-06-26,P003,S04,Electronics,260.56,0,0,208,171
2021-06-21,P006,S06,Clothing,177.75,1,0,96,118
2023-12-27,P017,S04,Electronics,234.83,0,1,174,178
2023-09-03,P026,S02,Clothing,743.15,1,0,221,209
2021-06-25,P008,S06,Food,779.02,0,0,139,131
2022-09-30,P013,S06,Clothing,279.77,0,0,95,78
2023-04-04,P016,S01,Food,442.14,0,0,4,32
2021-10-23,P027,S04,Electronics,417.51,0,0,67,92
2023-03-31,P016,S06,Electronics,546.78,1,0,154,156
2023-11-25,P013,S01,Clothing,60.19,1,1,276,298
2021-03-14,P006,S01,Food,245.46,1,0,297,291
2023-09-09,P010,S07,Food,55.44,0,0,119,118
2022-02-15,P029,S06,Food,342.76,0,0,75,67
2023-11-20,P012,S01,Clothing,794.31,0,1,124,135
2022-02-10,P027,S06,Clothing,572.73,1,0,230,245
2023-03-29,P015,S03,Food,708.41,0,0,175,136
2021-10-04,P007,S07,Food,112.24,0,0,30,42
2022-12-20,P029,S07,Clothing,17.48,1,1,240,227
2023-09-26,P002,S02,Electronics,633.85,0,0,103,68
2022-03-08,P007,S06,Food,218.57,0,0,93,83
2022-04-05,P005,S06,Clothing,185.38,0,0,49,39
2021-04-26,P019,S01,Food,661.44,0,0,0,17
2023-03-08,P020,S05,Food,16.51,0,0,199,186
2022-06-15,P010,S06,Electronics,740.09,0,0,76,111
2021-01-07,P002,S03,Clothing,528.54,0,0,157,130
2021-12-28,P019,S05,Electronics,687.18,1,1,281,288
2022-12-13,P003,S01,Food,457.38,0,0,61,64
2023-07-10,P026,S05,Food,80.62,0,0,187,195
2023-02-16,P023,S07,Electronics,543.71,0,0,59,46
2023-05-07,P029,S04,Electronics,238.29,0,0,54,65
2023-02-17,P028,S07,Electronics,768.37,1,0,189,210
2022-12-27,P019,S05,Food,454.32,0,1,177,155
2023-02-14,P015,S01,Clothing,434.36,0,0,103,112
2023-05-09,P023,S07,Electronics,39.56,0,0,208,191
2021-04-01,P017,S03,Food,579.21,0,0,93,63
2021-09-27,P003,S05,Electronics,728.68,0,0,13,26
2023-02-11,P013,S04,Food,332.58,0,0,75,90
2022-08-18,P006,S02,Clothing,117.46,0,0,120,82
2023-07-29,P002,S05,Food,797.0,0,0,159,155
2023-03-28,P023,S03,Clothing,577.53,0,0,160,153
2021-07-25,P003,S06,Food,307.34,1,0,148,169
2023-07-21,P016,S06,Food,309.25,0,0,51,64
2021-11-10,P008,S05,Food,531.02,1,0,201,202
2022-04-07,P021,S06,Clothing,701.34,0,0,132,142
2023-10-17,P026,S01,Electronics,603.09,0,0,97,71
2022-02-07,P006,S04,Electronics,571.32,0,0,179,154
2021-12-14,P019,S01,Electronics,606.69,0,0,210,177
2021-11-17,P013,S03,Clothing,271.5,0,0,218,183
2022-03-03,P024,S01,Clothing,673.16,0,0,151,165
2022-02-23,P018,S07,Food,340.27,0,0,42,33
2023-11-16,P008,S02,Food,380.42,0,0,126,156
2023-08-02,P015,S03,Electronics,707.85,0,0,199,160
2022-09-14,P005,S06,Electronics,786.53,1,0,149,168
2021-08-06,P019,S02,Electronics,429.61,0,0,91,82
2023-04-05,P021,S02,Clothing,578.15,0,0,181,157
2022-08-11,P018,S07,Electronics,789.27,1,0,100,113
2022-10-19,P010,S01,Clothing,12.95,1,0,166,147
2021-08-16,P021,S02,Electronics,414.58,0,0,212,181
2023-03-28,P005,S02,Electronics,352.0,0,0,134,118
2023-10-15,P007,S06,Food,89.36,0,0,43,51
2023-08-20,P014,S02,Food,77.25,0,0,237,214
2022-01-09,P011,S01,Food,362.28,0,0,174,192
2021-06-17,P014,S06,Clothing,510.25,1,0,114,151
2021-03-29,P012,S04,Electronics,72.68,0,0,171,133
2022-10-23,P028,S03,Clothing,449.93,0,0,63,80
2021-12-25,P013,S03,Electronics,411.32,0,1,261,225
2021-11-22,P007,S03,Electronics,431.99,1,1,276,267
2022-07-15,P013,S04,Food,589.31,0,0,156,171
2021-05-14,P007,S01,Electronics,258.02,0,0,59,91
2021-02-18,P022,S03,Clothing,671.56,0,0,84,62
2023-02-04,P023,S05,Clothing,602.99,0,0,130,120
2023-07-14,P005,S02,Food,414.52,1,0,276,247
2023-12-18,P006,S06,Electronics,656.68,0,0,149,142
2022-02-22,P012,S03,Food,275.37,0,0,178,196
2021-12-01,P010,S02,Electronics,528.14,0,0,76,42
2021-01-08,P009,S01,Clothing,665.42,0,0,69,50
2022-04-23,P016,S06,Clothing,145.91,0,0,132,140
2022-06-12,P021,S06,Food,112.88,1,0,188,208
2023-01-18,P004,S03,Food,768.05,0,0,41,14
2023-04-25,P025,S04,Electronics,504.36,0,0,40,80
2022-02-18,P028,S02,Clothing,682.86,0,0,3,25
2023-08-26,P030,S07,Clothing,32.64,1,0,93,132
2023-05-18,P007,S02,Food,37.95,0,0,103,78
2021-12-10,P012,S03,Electronics,118.31,0,0,116,93
2022-05-20,P025,S03,Electronics,597.52,1,0,257,255
2021-06-15,P020,S06,Clothing,421.06,0,0,157,135
2021-01-16,P011,S04,Electronics,124.95,0,0,54,32
2021-05-05,P018,S01,Clothing,763.94,1,0,123,92
2021-12-13,P002,S01,Food,315.03,0,0,165,201
2023-01-28,P010,S07,Food,522.71,0,0,43,40
2021-07-18,P022,S05,Food,162.32,1,0,198,175
2023-11-18,P022,S07,Clothing,734.94,0,0,198,169
2022-03-05,P015,S04,Food,400.19,0,0,9,21
2021-08-24,P011,S02,Clothing,647.18,0,0,71,87
2023-12-11,P014,S06,Food,627.63,1,0,126,144
2021-07-27,P030,S05,Food,561.76,0,0,77,69
2021-04-11,P014,S02,Electronics,797.55,0,0,62,88
2023-06-05,P013,S07,Electronics,440.29,1,0,116,126
2021-12-20,P012,S02,Clothing,325.92,0,1,209,192
2023-08-08,P024,S07,Clothing,21.67,0,0,94,73
2021-12-24,P007,S04,Electronics,612.15,1,1,96,120
2023-03-15,P007,S07,Clothing,525.34,0,0,193,166
2021-08-08,P005,S05,Food,463.34,0,0,72,54
2023-05-20,P018,S06,Electronics,245.75,0,0,74,45
2022-01-04,P018,S06,Food,303.89,0,0,157,194
2022-04-08,P005,S01,Food,246.4,0,0,131,150
2023-12-10,P028,S06,Electronics,33.17,1,0,130,118
2023-08-10,P007,S06,Electronics,417.34,0,0,204,189
2022-07-05,P004,S04,Clothing,76.07,0,0,214,177
2023-11-15,P014,S01,Electronics,362.68,0,0,120,109
2023-02-03,P002,S01,Clothing,421.5,0,0,150,164
2022-12-18,P025,S05,Electronics,476.51,0,0,147,128
2023-07-14,P006,S07,Food,54.01,0,0,161,137
2023-07-17,P009,S07,Electronics,351.38,0,0,83,56
2023-07-31,P004,S03,Electronics,511.48,0,0,93,75
2022-06-20,P021,S04,Food,10.81,0,0,69,91
2023-02-22,P010,S07,Food,339.59,0,0,90,72
2021-03-06,P020,S03,Food,207.83,1,0,171,200
2021-12-24,P020,S01,Clothing,175.69,0,1,231,262
2023-09-13,P013,S03,Electronics,42.77,0,0,66,48
2023-08-09,P017,S06,Food,140.88,1,0,211,251
2022-10-27,P012,S01,Clothing,362.5,0,0,13,21
2021-04-18,P016,S04,Electronics,621.44,0,0,80,118
2023-12-23,P004,S02,Food,260.03,0,1,209,208
2023-08-22,P020,S06,Electronics,54.78,0,0,162,135
2022-09-26,P012,S07,Electronics,130.0,0,0,75,50
2023-05-15,P021,S03,Clothing,746.08,1,0,119,128
2022-07-27,P029,S06,Food,308.69,0,0,229,218
2021-05-14,P028,S05,Food,322.4,0,0,37,58
2023-05-14,P023,S07,Electronics,122.79,0,0,68,63
2021-06-08,P009,S02,Electronics,8.03,0,0,95,129
2023-04-18,P004,S01,Electronics,520.23,1,0,286,267
2022-10-17,P002,S02,Electronics,710.39,0,0,53,63
2021-07-22,P018,S07,Electronics,340.82,1,0,250,213
2023-11-13,P029,S06,Electronics,21.03,1,0,202,230
2022-06-04,P008,S01,Clothing,524.93,0,0,189,160
2021-04-26,P007,S05,Clothing,430.02,0,0,59,61
2023-06-12,P016,S06,Electronics,753.61,0,0,143,179
2022-11-20,P018,S05,Clothing,361.85,0,1,251,220
2021-10-21,P013,S01,Electronics,362.7,0,0,156,154
2023-11-02,P017,S05,Electronics,535.58,0,0,90,54
2023-01-30,P029,S01,Electronics,276.12,0,0,53,68
2023-02-12,P027,S05,Food,648.15,0,0,46,26
2022-11-02,P018,S07,Clothing,674.72,0,0,186,163
2021-10-13,P028,S02,Electronics,364.71,1,0,96,122
2022-06-19,P014,S04,Food,211.02,0,0,111,138
2022-03-19,P008,S02,Electronics,30.38,0,0,167,179
2021-05-02,P005,S06,Clothing,351.7,0,0,99,80
2023-08-12,P025,S05,Clothing,278.96,0,0,85,84
2022-09-23,P016,S01,Electronics,181.05,0,0,120,134
2022-01-15,P022,S05,Electronics,183.0,0,0,126,139
2022-01-03,P006,S01,Clothing,173.97,0,0,180,199
2021-01-06,P025,S07,Clothing,507.67,0,0,197,179
2021-11-01,P022,S04,Electronics,567.83,0,0,7,39
2021-05-29,P030,S07,Electronics,719.7,0,0,46,41
2022-05-25,P012,S06,Food,526.47,0,0,224,201
2023-02-27,P002,S07,Clothing,606.75,0,0,81,44
2021-10-25,P009,S01,Electronics,359.94,0,0,32,25
2023-02-27,P017,S06,Electronics,59.08,1,0,185,210
2022-10-29,P006,S04,Clothing,203.91,1,0,217,202
2022-07-09,P015,S06,Electronics,72.58,0,0,142,153
2021-07-19,P018,S07,Clothing,640.13,0,0,122,143
2023-03-29,P015,S06,Clothing,325.03,0,0,33,39
2023-06-17,P019,S07,Food,88.58,0,0,139,157
2022-07-16,P019,S03,Food,595.98,0,0,79,80
2022-08-02,P017,S01,Food,98.66,0,0,124,156
2022-11-05,P020,S05,Electronics,178.31,0,0,229,203
2023-09-27,P003,S05,Electronics,361.28,0,0,27,66
2023-06-20,P001,S06,Electronics,180.1,0,0,164,165
2022-05-01,P012,S01,Electronics,328.97,1,0,162,177
2021-05-30,P022,S03,Electronics,388.76,0,0,40,67
2023-05-10,P024,S01,Food,110.92,0,0,70,97
2023-10-05,P001,S04,Electronics,196.89,1,0,207,206
2022-06-22,P015,S07,Electronics,598.49,0,0,201,181
2021-07-01,P009,S07,Electronics,239.01,1,0,176,214
2021-04-16,P029,S05,Clothing,263.54,0,0,206,183
2022-01-24,P021,S04,Food,402.43,0,0,55,94
2021-05-01,P030,S06,Clothing,45.06,0,0,179,153
2022-11-12,P015,S05,Electronics,309.92,0,0,150,123
2023-12-13,P012,S07,Food,305.67,0,0,104,110
2023-06-04,P008,S04,Electronics,382.39,0,0,75,80
2023-06-05,P002,S04,Electronics,121.99,1,0,144,150
2021-10-19,P001,S06,Electronics,575.28,0,0,97,115
2021-11-24,P022,S01,Food,521.1,1,1,224,252
2021-03-15,P003,S06,Clothing,268.27,0,0,196,192
2021-05-25,P027,S02,Food,480.75,1,0,138,176
2022-11-29,P003,S06,Food,176.02,0,1,161,147
2022-01-13,P004,S02,Food,357.89,1,0,162,170
2023-10-19,P016,S04,Food,737.23,0,0,1,28
2021-02-16,P018,S01,Clothing,756.86,1,0,56,89
2022-04-12,P010,S01,Electronics,510.84,0,0,132,159
2022-03-02,P025,S02,Electronics,463.37,0,0,150,166
2023-05-11,P006,S05,Clothing,639.41,0,0,150,146
2022-05-16,P030,S04,Electronics,378.35,0,0,39,43
2021-07-19,P014,S04,Clothing,719.52,0,0,84,112
2022-04-20,P027,S07,Food,786.31,0,0,127,162
2021-09-19,P009,S01,Electronics,498.31,0,0,137,148
2021-12-12,P027,S03,Food,25.18,0,0,140,102
2021-04-27,P004,S05,Electronics,202.1,1,0,293,258
2021-08-21,P020,S03,Electronics,196.61,1,0,90,122
2023-01-07,P020,S02,Electronics,244.7,1,0,146,133
2023-08-24,P027,S01,Electronics,382.3,0,0,100,65
2021-10-06,P003,S07,Clothing,198.51,1,0,246,261
2021-07-23,P011,S04,Electronics,599.92,0,0,153,140
2023-05-04,P012,S02,Clothing,259.35,0,0,66,65
2022-10-26,P022,S02,Clothing,458.5,0,0,121,108
2023-03-26,P002,S02,Food,292.29,1,0,106,111
2021-12-18,P028,S07,Electronics,657.15,0,0,162,193
2022-01-01,P026,S07,Food,627.41,0,0,101,116
2022-02-26,P026,S05,Electronics,695.25,1,0,41,78
2022-07-04,P020,S01,Electronics,671.38,1,0,220,182
2023-01-28,P021,S07,Clothing,784.93,0,0,221,182
2021-07-20,P015,S03,Food,541.06,1,0,160,154
2022-12-04,P001,S04,Electronics,193.25,0,0,156,125
2022-04-14,P017,S07,Food,334.15,1,0,292,276
2021-04-22,P005,S07,Clothing,28.49,0,0,178,185
2023-04-19,P025,S07,Electronics,159.72,0,0,148,114
2022-06-18,P009,S05,Electronics,440.97,1,0,298,270
2021-11-12,P006,S07,Clothing,582.63,0,0,217,191
2021-02-02,P028,S07,Electronics,673.59,0,0,37,40
2021-05-13,P014,S03,Clothing,366.5,0,0,98,124
2023-07-03,P006,S02,Food,173.85,0,0,196,160
2023-11-19,P012,S07,Clothing,782.11,1,0,214,185
2022-06-25,P002,S07,Electronics,94.38,0,0,215,209
2021-07-08,P028,S03,Clothing,458.45,0,0,177,140
2021-01-26,P030,S02,Clothing,475.91,0,0,91,53
2021-12-13,P013,S03,Food,472.5,0,0,63,99
2023-02-20,P029,S07,Electronics,595.76,0,0,128,91
2023-06-11,P005,S03,Electronics,288.67,1,0,218,239
2021-07-13,P027,S04,Electronics,108.09,1,0,322,292
2021-11-02,P023,S02,Food,433.14,0,0,137,124
2022-12-21,P012,S02,Clothing,234.64,0,1,87,91
2023-10-04,P005,S02,Electronics,107.81,0,0,148,160
2021-09-09,P023,S06,Clothing,150.99,0,0,139,179
2023-09-24,P019,S07,Food,322.55,0,0,210,192
2022-01-22,P029,S05,Electronics,578.97,0,0,64,103
2022-01-01,P027,S06,Food,594.33,1,0,106,124
2023-07-04,P007,S01,Food,105.55,0,0,49,44
2021-10-31,P021,S02,Clothing,619.48,1,0,138,115
2022-03-19,P010,S06,Electronics,543.3,0,0,28,27
2023-03-08,P008,S04,Food,316.01,1,0,240,230
2023-03-21,P019,S05,Electronics,30.56,0,0,80,99
2021-11-14,P028,S04,Food,499.34,0,0,178,204
2023-03-07,P022,S03,Clothing,552.3,0,0,91,112
2021-01-19,P026,S02,Clothing,308.38,0,0,176,190
2021-04-09,P025,S01,Food,348.31,0,0,125,87
2021-02-19,P017,S06,Electronics,553.99,0,0,129,132
2021-04-27,P017,S03,Electronics,705.18,1,0,246,232
2023-04-18,P030,S03,Clothing,630.12,0,0,55,68
2023-11-08,P026,S05,Clothing,554.53,0,0,183,201
2022-10-07,P002,S03,Food,233.25,1,0,219,198
2021-07-08,P014,S06,Electronics,515.35,0,0,183,169
2023-03-21,P028,S06,Clothing,362.59,0,0,74,60
2023-11-12,P028,S01,Electronics,262.04,1,0,118,134
2022-06-26,P005,S02,Electronics,315.66,0,0,87,55
2021-05-07,P007,S05,Electronics,130.41,0,0,59,75
2022-10-20,P030,S03,Food,278.24,1,0,171,178
2021-10-25,P030,S03,Electronics,498.84,0,0,48,56
2021-11-26,P011,S05,Food,359.95,0,1,126,94
2022-03-26,P028,S04,Food,87.62,1,0,186,222
2023-07-24,P022,S05,Electronics,291.39,0,0,104,84
2023-03-15,P024,S01,Electronics,753.77,0,0,186,162
2021-10-01,P026,S07,Clothing,330.63,1,0,202,188
2021-12-07,P015,S02,Clothing,86.95,0,0,58,80
2023-08-16,P028,S03,Electronics,187.66,1,0,179,214
2022-02-11,P019,S01,Electronics,307.43,0,0,180,141
2023-04-15,P030,S05,Clothing,470.05,0,0,43,47
2021-08-14,P014,S07,Clothing,63.88,0,0,152,180
2022-03-13,P015,S03,Clothing,447.21,0,0,60,64
2022-03-02,P006,S04,Food,607.33,0,0,14,34
2021-04-13,P011,S01,Clothing,38.86,0,0,179,156
2021-09-15,P008,S01,Food,248.06,0,0,66,104
2021-07-03,P005,S02,Electronics,387.47,0,0,36,48
2023-09-17,P001,S01,Electronics,261.23,0,0,99,110
2021-04-27,P009,S03,Clothing,305.59,0,0,184,150
2021-04-22,P027,S05,Electronics,217.31,0,0,170,187
2023-07-19,P007,S03,Electronics,652.62,0,0,39,75
2021-01-08,P022,S06,Clothing,284.2,0,0,105,97
2023-08-26,P028,S05,Food,314.59,0,0,176,176
2022-12-27,P009,S06,Food,449.38,0,1,210,201
2021-06-02,P007,S07,Electronics,645.15,0,0,145,115
2022-04-20,P012,S03,Electronics,646.61,0,0,83,84
2023-02-08,P021,S05,Clothing,525.57,0,0,104,107
2022-09-23,P030,S04,Food,375.32,0,0,119,113
2023-01-01,P010,S05,Clothing,530.15,0,0,130,142
2023-05-24,P013,S07,Electronics,200.13,0,0,130,157
2022-05-14,P025,S07,Clothing,363.76,1,0,109,141
2022-01-24,P003,S06,Food,321.16,0,0,132,102
2022-11-03,P010,S05,Electronics,775.84,0,0,34,62
2021-10-12,P023,S03,Electronics,238.56,1,0,224,253
2023-09-21,P014,S04,Food,325.62,0,0,14,28
2023-04-18,P002,S04,Clothing,379.07,0,0,95,92
2022-08-06,P027,S07,Clothing,678.8,0,0,74,80
2022-05-01,P016,S05,Food,615.95,0,0,155,160
2021-08-24,P010,S02,Electronics,407.11,0,0,205,198
2023-03-12,P002,S01,Clothing,494.88,1,0,231,229
2023-11-17,P005,S01,Food,25.19,0,0,180,177
2021-08-11,P023,S07,Clothing,768.18,0,0,146,120
2021-06-10,P004,S04,Food,289.98,0,0,67,46
2023-07-13,P011,S01,Electronics,90.78,0,0,158,136
2023-06-02,P005,S06,Food,470.84,0,0,93,89
2023-10-12,P023,S06,Electronics,12.07,0,0,42,75
2023-03-06,P025,S06,Food,410.04,1,0,239,204
2021-07-01,P016,S04,Food,71.91,0,0,86,103
2023-08-17,P001,S04,Food,625.44,0,0,46,15
2021-03-28,P028,S03,Food,34.92,1,0,156,188
2021-09-11,P002,S03,Clothing,393.21,0,0,35,34
2022-06-05,P025,S06,Electronics,581.03,0,0,138,152
2022-02-14,P023,S02,Electronics,537.44,1,0,169,207
2023-05-16,P004,S04,Food,135.24,1,0,158,147
2022-10-12,P020,S02,Clothing,536.28,0,0,201,180
2022-12-24,P011,S04,Clothing,304.63,1,1,179,155
2022-06-30,P005,S07,Electronics,456.54,1,0,140,175
2022-12-12,P025,S06,Food,229.26,0,0,125,91
2023-06-23,P026,S06,Clothing,762.23,0,0,89,98
2023-01-31,P003,S05,Clothing,665.37,0,0,48,86
2021-05-29,P002,S05,Electronics,773.29,1,0,161,192
2021-09-29,P020,S06,Electronics,450.97,0,0,138,137
2021-06-14,P016,S05,Electronics,518.01,0,0,111,150
2022-09-29,P005,S07,Clothing,267.83,0,0,109,85
2021-11-18,P005,S01,Clothing,135.2,1,0,216,194
2021-02-28,P027,S03,Clothing,613.24,0,0,111,144
2022-06-18,P018,S04,Food,430.39,0,0,68,75
2023-05-22,P009,S03,Clothing,56.31,0,0,120,88
2023-07-10,P012,S07,Food,592.52,0,0,80,109
2022-10-12,P020,S06,Food,230.89,1,0,247,210
2021-12-31,P030,S07,Clothing,677.8,0,1,180,153
2023-06-27,P023,S07,Electronics,150.38,0,0,118,139
2021-09-18,P026,S06,Food,494.63,1,0,78,95
2023-10-25,P007,S02,Food,740.31,1,0,101,107
2021-02-12,P012,S04,Electronics,779.88,0,0,199,165
2021-10-05,P020,S05,Electronics,458.01,0,0,133,155
2023-03-28,P019,S03,Electronics,584.85,0,0,140,111
2021-09-18,P012,S04,Food,499.74,0,0,130,141
2022-01-18,P022,S01,Electronics,271.08,0,0,114,104
2022-02-20,P027,S05,Food,90.28,0,0,166,135
2021-11-22,P027,S02,Electronics,728.73,1,1,336,332
2023-09-25,P009,S04,Electronics,581.64,0,0,68,74
2021-07-04,P007,S04,Clothing,502.07,1,0,236,197
2021-11-08,P025,S07,Food,28.84,1,0,95,96
2023-10-18,P026,S01,Electronics,381.79,1,0,215,234
2023-06-22,P007,S02,Electronics,149.42,0,0,189,227
2023-12-10,P014,S02,Food,589.3,0,0,72,91
2023-03-16,P027,S03,Electronics,188.67,0,0,51,69
2022-04-18,P007,S06,Electronics,293.83,0,0,149,183
2023-12-11,P026,S01,Electronics,511.67,0,0,72,84
2022-03-30,P001,S01,Clothing,290.8,0,0,82,120
2023-05-31,P025,S03,Electronics,556.63,0,0,102,109
2022-08-19,P018,S06,Electronics,107.75,0,0,122,111
2021-02-24,P012,S07,Clothing,153.24,1,0,266,264
2023-11-21,P019,S07,Electronics,626.06,1,1,236,269
2023-08-07,P025,S04,Clothing,437.42,0,0,81,74
2022-05-03,P007,S06,Electronics,271.67,0,0,121,88
2023-12-16,P009,S04,Food,507.95,0,0,161,172
2021-01-23,P030,S05,Electronics,587.62,0,0,47,73
2022-07-01,P012,S01,Electronics,134.24,0,0,99,77
2021-06-16,P026,S05,Electronics,463.26,1,0,190,230
2021-06-29,P007,S03,Food,37.36,1,0,152,122
2022-02-20,P013,S04,Food,582.25,1,0,232,237
2022-11-09,P014,S04,Food,770.18,0,0,115,144
2022-04-15,P028,S01,Clothing,137.12,0,0,60,44
2022-11-05,P030,S03,Clothing,253.38,0,0,206,210
2023-08-11,P028,S03,Electronics,548.82,0,0,123,102
2023-07-17,P005,S01,Food,243.94,0,0,149,138
2022-07-16,P030,S07,Electronics,438.89,1,0,271,282
2023-09-29,P010,S02,Clothing,311.55,0,0,151,134
2022-01-01,P011,S07,Electronics,204.12,0,0,56,63
2022-10-25,P015,S06,Food,95.74,0,0,129,148
2023-12-15,P017,S01,Electronics,82.12,0,0,161,152
2022-09-10,P011,S01,Food,739.49,1,0,206,194
2021-02-16,P006,S03,Electronics,124.63,0,0,126,166
2023-09-20,P025,S03,Clothing,319.67,1,0,99,133
2023-01-30,P013,S05,Food,573.26,0,0,189,187
2021-07-31,P030,S01,Clothing,21.83,0,0,176,155
2023-12-20,P026,S01,Electronics,724.43,1,1,153,168
2023-02-04,P016,S07,Clothing,349.78,0,0,154,194
2021-05-03,P019,S03,Clothing,417.93,1,0,222,240
2021-04-24,P029,S05,Food,15.28,0,0,151,115
2023-06-09,P006,S02,Electronics,55.14,0,0,104,70
2022-09-15,P018,S05,Electronics,713.36,1,0,184,215
2021-08-23,P029,S05,Electronics,181.36,0,0,102,89
2023-09-10,P025,S03,Clothing,430.87,0,0,115,130
2023-12-19,P020,S06,Food,284.99,0,0,189,173
2022-04-16,P002,S06,Electronics,184.04,0,0,154,184
2023-02-14,P029,S06,Food,55.17,1,0,178,215
2023-11-16,P014,S01,Electronics,587.14,0,0,166,188
2022-06-21,P019,S05,Clothing,543.69,0,0,71,54
2022-04-17,P013,S03,Electronics,632.72,0,0,122,102
2021-03-30,P018,S02,Electronics,359.12,0,0,156,120
2022-02-01,P017,S02,Electronics,41.69,0,0,56,30
2022-09-18,P014,S06,Clothing,688.8,0,0,167,161
2021-07-13,P009,S03,Electronics,240.87,0,0,102,65
2021-03-15,P015,S06,Clothing,349.88,0,0,119,148
2022-11-16,P009,S06,Electronics,6.76,1,0,228,245
2022-07-09,P010,S06,Food,102.24,1,0,254,241
2022-04-18,P019,S03,Electronics,215.18,0,0,157,120
2022-10-01,P002,S01,Food,702.66,0,0,33,26
2023-07-01,P007,S07,Electronics,52.64,0,0,225,189
2022-06-15,P019,S06,Clothing,78.56,1,0,105,141
2022-04-19,P011,S01,Electronics,399.2,1,0,208,209
2023-03-08,P005,S01,Clothing,788.61,0,0,181,151
2022-07-30,P022,S04,Food,339.22,0,0,141,114
2022-03-19,P028,S07,Clothing,97.95,0,0,34,72
2021-01-19,P023,S02,Clothing,497.22,0,0,115,131
2023-12-08,P015,S03,Clothing,397.48,0,0,136,151
2022-08-18,P018,S07,Food,771.09,0,0,25,48
2021-05-11,P014,S02,Electronics,268.21,0,0,212,199
2021-01-08,P022,S04,Clothing,61.56,0,0,146,169
2023-05-27,P026,S02,Clothing,775.18,0,0,162,144
2021-08-24,P022,S03,Clothing,510.57,0,0,35,69
2022-03-17,P022,S06,Food,257.34,0,0,106,77
2021-07-15,P020,S01,Clothing,514.44,0,0,100,68
2021-05-16,P005,S01,Clothing,250.16,0,0,56,67
2023-11-12,P013,S06,Electronics,348.59,0,0,136,155
2021-07-27,P017,S03,Electronics,348.32,0,0,84,116
